 Elapsed time	      I	     II	    III	    aVR	    aVL	    aVF	     V1	     V2	     V3	     V4	     V5	     V6
         24.548	  0.029	  0.051	  0.021	 -0.040	  0.004	  0.035	 -0.032	  0.075	  0.162	  0.124	  0.066	  0.034
         24.550	  0.024	  0.043	  0.019	 -0.034	  0.003	  0.032	 -0.024	  0.071	  0.146	  0.113	  0.059	  0.030
         24.552	  0.020	  0.038	  0.018	 -0.029	  0.001	  0.029	 -0.018	  0.067	  0.134	  0.103	  0.054	  0.027
         24.554	  0.017	  0.034	  0.018	 -0.025	 -0.001	  0.025	 -0.013	  0.064	  0.124	  0.096	  0.050	  0.024
         24.556	  0.013	  0.030	  0.017	 -0.021	 -0.002	  0.024	 -0.009	  0.060	  0.117	  0.089	  0.046	  0.022
         24.558	  0.011	  0.026	  0.016	 -0.019	 -0.002	  0.022	 -0.005	  0.059	  0.110	  0.084	  0.043	  0.021
         24.560	  0.009	  0.025	  0.015	 -0.017	 -0.003	  0.020	 -0.003	  0.057	  0.105	  0.080	  0.042	  0.019
         24.562	  0.009	  0.023	  0.015	 -0.016	 -0.003	  0.019	 -0.001	  0.055	  0.101	  0.076	  0.040	  0.019
         24.564	  0.007	  0.021	  0.014	 -0.015	 -0.004	  0.018	  0.001	  0.054	  0.097	  0.073	  0.038	  0.018
         24.566	  0.006	  0.021	  0.014	 -0.013	 -0.004	  0.018	  0.002	  0.053	  0.094	  0.071	  0.037	  0.018
         24.568	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.017	  0.002	  0.052	  0.091	  0.070	  0.035	  0.017
         24.570	  0.005	  0.019	  0.013	 -0.013	 -0.004	  0.017	  0.003	  0.051	  0.089	  0.068	  0.035	  0.016
         24.572	  0.006	  0.018	  0.013	 -0.012	 -0.004	  0.016	  0.003	  0.051	  0.089	  0.068	  0.035	  0.015
         24.574	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.003	  0.050	  0.087	  0.066	  0.034	  0.015
         24.576	  0.004	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.003	  0.049	  0.086	  0.065	  0.034	  0.015
         24.578	  0.004	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.003	  0.049	  0.085	  0.065	  0.034	  0.015
         24.580	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.003	  0.048	  0.085	  0.064	  0.033	  0.015
         24.582	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.003	  0.048	  0.084	  0.064	  0.033	  0.015
         24.584	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.003	  0.047	  0.083	  0.063	  0.033	  0.015
         24.586	  0.004	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.003	  0.047	  0.083	  0.063	  0.033	  0.015
         24.588	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.003	  0.046	  0.083	  0.063	  0.033	  0.015
         24.590	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.002	  0.046	  0.082	  0.063	  0.032	  0.015
         24.592	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.002	  0.045	  0.082	  0.062	  0.032	  0.015
         24.594	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.016	  0.002	  0.045	  0.082	  0.062	  0.033	  0.015
         24.596	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.002	  0.045	  0.081	  0.062	  0.033	  0.015
         24.598	  0.005	  0.019	  0.013	 -0.011	 -0.004	  0.016	  0.001	  0.045	  0.081	  0.061	  0.033	  0.015
         24.600	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.016	  0.001	  0.044	  0.080	  0.061	  0.033	  0.015
         24.602	  0.005	  0.019	  0.013	 -0.012	 -0.004	  0.016	  0.000	  0.044	  0.080	  0.061	  0.033	  0.015
         24.604	  0.005	  0.018	  0.014	 -0.012	 -0.004	  0.017	  0.001	  0.043	  0.079	  0.061	  0.032	  0.015
         24.606	  0.005	  0.019	  0.013	 -0.013	 -0.004	  0.016	 -0.001	  0.043	  0.079	  0.060	  0.033	  0.015
         24.608	  0.006	  0.018	  0.013	 -0.013	 -0.004	  0.017	 -0.001	  0.042	  0.077	  0.060	  0.032	  0.015
         24.610	  0.005	  0.019	  0.013	 -0.012	 -0.004	  0.017	 -0.001	  0.042	  0.077	  0.060	  0.032	  0.015
         24.612	  0.005	  0.019	  0.013	 -0.013	 -0.004	  0.017	 -0.002	  0.041	  0.076	  0.059	  0.032	  0.015
         24.614	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.017	 -0.002	  0.041	  0.076	  0.059	  0.032	  0.015
         24.616	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.016	 -0.003	  0.040	  0.074	  0.058	  0.032	  0.015
         24.618	  0.005	  0.019	  0.013	 -0.013	 -0.004	  0.017	 -0.003	  0.039	  0.074	  0.058	  0.031	  0.015
         24.620	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.016	 -0.003	  0.038	  0.072	  0.057	  0.030	  0.015
         24.622	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.016	 -0.003	  0.037	  0.071	  0.056	  0.030	  0.015
         24.624	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.015	 -0.004	  0.036	  0.070	  0.055	  0.029	  0.015
         24.626	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.016	 -0.004	  0.035	  0.069	  0.054	  0.029	  0.015
         24.628	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.016	 -0.004	  0.035	  0.068	  0.053	  0.029	  0.015
         24.630	  0.006	  0.019	  0.012	 -0.013	 -0.003	  0.015	 -0.004	  0.034	  0.067	  0.052	  0.029	  0.015
         24.632	  0.006	  0.019	  0.012	 -0.012	 -0.003	  0.016	 -0.005	  0.033	  0.065	  0.051	  0.029	  0.014
         24.634	  0.006	  0.018	  0.013	 -0.013	 -0.003	  0.015	 -0.005	  0.032	  0.064	  0.050	  0.028	  0.014
         24.636	  0.007	  0.018	  0.011	 -0.012	 -0.003	  0.015	 -0.005	  0.030	  0.062	  0.050	  0.026	  0.013
         24.638	  0.006	  0.018	  0.011	 -0.012	 -0.003	  0.015	 -0.005	  0.030	  0.060	  0.048	  0.026	  0.014
         24.640	  0.006	  0.018	  0.011	 -0.012	 -0.003	  0.015	 -0.005	  0.029	  0.059	  0.047	  0.025	  0.013
         24.642	  0.006	  0.018	  0.011	 -0.012	 -0.003	  0.015	 -0.006	  0.029	  0.058	  0.045	  0.025	  0.013
         24.644	  0.006	  0.017	  0.011	 -0.011	 -0.003	  0.015	 -0.006	  0.027	  0.056	  0.044	  0.025	  0.013
         24.646	  0.006	  0.017	  0.011	 -0.011	 -0.003	  0.013	 -0.006	  0.027	  0.054	  0.043	  0.024	  0.013
         24.648	  0.006	  0.017	  0.011	 -0.011	 -0.003	  0.013	 -0.005	  0.026	  0.053	  0.043	  0.024	  0.012
         24.650	  0.006	  0.016	  0.010	 -0.011	 -0.003	  0.013	 -0.006	  0.025	  0.052	  0.041	  0.022	  0.012
         24.652	  0.006	  0.016	  0.010	 -0.011	 -0.002	  0.013	 -0.006	  0.024	  0.050	  0.040	  0.022	  0.011
         24.654	  0.005	  0.015	  0.009	 -0.011	 -0.002	  0.013	 -0.006	  0.024	  0.050	  0.039	  0.021	  0.011
         24.656	  0.005	  0.015	  0.009	 -0.010	 -0.002	  0.012	 -0.005	  0.024	  0.048	  0.037	  0.021	  0.011
         24.658	  0.005	  0.015	  0.009	 -0.010	 -0.002	  0.012	 -0.005	  0.022	  0.046	  0.037	  0.021	  0.011
         24.660	  0.005	  0.013	  0.009	 -0.009	 -0.002	  0.011	 -0.005	  0.022	  0.045	  0.036	  0.019	  0.011
         24.662	  0.005	  0.013	  0.009	 -0.009	 -0.002	  0.011	 -0.005	  0.021	  0.044	  0.035	  0.019	  0.011
         24.664	  0.004	  0.013	  0.009	 -0.009	 -0.002	  0.011	 -0.005	  0.021	  0.043	  0.035	  0.019	  0.009
         24.666	  0.004	  0.013	  0.008	 -0.009	 -0.002	  0.010	 -0.004	  0.021	  0.042	  0.033	  0.018	  0.009
         24.668	  0.004	  0.012	  0.008	 -0.009	 -0.002	  0.011	 -0.004	  0.019	  0.041	  0.033	  0.018	  0.009
         24.670	  0.004	  0.012	  0.007	 -0.008	 -0.002	  0.010	 -0.004	  0.019	  0.040	  0.032	  0.017	  0.009
         24.672	  0.004	  0.011	  0.007	 -0.007	 -0.002	  0.009	 -0.004	  0.019	  0.039	  0.031	  0.018	  0.009
         24.674	  0.004	  0.011	  0.008	 -0.007	 -0.002	  0.009	 -0.003	  0.019	  0.038	  0.030	  0.017	  0.009
         24.676	  0.004	  0.011	  0.007	 -0.007	 -0.002	  0.009	 -0.003	  0.018	  0.037	  0.029	  0.017	  0.008
         24.678	  0.003	  0.011	  0.007	 -0.006	 -0.002	  0.009	 -0.002	  0.018	  0.037	  0.029	  0.015	  0.007
         24.680	  0.003	  0.011	  0.007	 -0.007	 -0.002	  0.009	 -0.003	  0.018	  0.035	  0.029	  0.015	  0.007
         24.682	  0.003	  0.009	  0.007	 -0.006	 -0.002	  0.008	 -0.002	  0.018	  0.035	  0.028	  0.015	  0.007
         24.684	  0.003	  0.009	  0.007	 -0.006	 -0.002	  0.008	 -0.002	  0.018	  0.035	  0.027	  0.015	  0.007
         24.686	  0.003	  0.009	  0.006	 -0.005	 -0.002	  0.007	 -0.001	  0.018	  0.034	  0.027	  0.015	  0.007
         24.688	  0.002	  0.009	  0.006	 -0.005	 -0.002	  0.007	 -0.001	  0.018	  0.034	  0.026	  0.014	  0.007
         24.690	  0.002	  0.008	  0.006	 -0.005	 -0.002	  0.007	 -0.001	  0.018	  0.033	  0.026	  0.014	  0.007
         24.692	  0.002	  0.008	  0.006	 -0.005	 -0.002	  0.007	  0.000	  0.018	  0.033	  0.025	  0.014	  0.006
         24.694	  0.002	  0.008	  0.006	 -0.005	 -0.002	  0.007	  0.001	  0.018	  0.032	  0.025	  0.013	  0.006
         24.696	  0.002	  0.007	  0.006	 -0.004	 -0.003	  0.007	  0.001	  0.018	  0.032	  0.025	  0.013	  0.006
         24.698	  0.002	  0.007	  0.006	 -0.004	 -0.003	  0.007	  0.001	  0.017	  0.032	  0.025	  0.013	  0.006
         24.700	  0.002	  0.007	  0.005	 -0.004	 -0.002	  0.006	  0.002	  0.018	  0.032	  0.024	  0.013	  0.006
         24.702	  0.002	  0.007	  0.006	 -0.004	 -0.002	  0.006	  0.002	  0.018	  0.032	  0.025	  0.013	  0.006
         24.704	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.006	  0.002	  0.018	  0.031	  0.024	  0.013	  0.006
         24.706	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.006	  0.002	  0.018	  0.030	  0.024	  0.013	  0.006
         24.708	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.006	  0.003	  0.018	  0.030	  0.024	  0.013	  0.006
         24.710	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.006	  0.002	  0.018	  0.030	  0.024	  0.012	  0.006
         24.712	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.006	  0.003	  0.018	  0.030	  0.024	  0.013	  0.005
         24.714	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.005	  0.003	  0.018	  0.030	  0.024	  0.012	  0.005
         24.716	  0.001	  0.006	  0.005	 -0.003	 -0.003	  0.006	  0.004	  0.018	  0.030	  0.023	  0.013	  0.006
         24.718	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.005	  0.003	  0.018	  0.030	  0.023	  0.012	  0.005
         24.720	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.003	  0.018	  0.030	  0.023	  0.012	  0.005
         24.722	  0.001	  0.006	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.022	  0.012	  0.005
         24.724	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.023	  0.011	  0.005
         24.726	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.728	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.003	  0.018	  0.029	  0.022	  0.012	  0.005
         24.730	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.023	  0.011	  0.005
         24.732	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.734	 -0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.023	  0.012	  0.005
         24.736	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.738	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.740	 -0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.742	 -0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.744	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.022	  0.011	  0.005
         24.746	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.748	 -0.001	  0.005	  0.004	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.022	  0.011	  0.005
         24.750	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.752	  0.000	  0.005	  0.005	 -0.002	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.754	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.756	 -0.001	  0.005	  0.005	 -0.002	 -0.002	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.758	 -0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.760	  0.000	  0.005	  0.005	 -0.002	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.762	 -0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.764	 -0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.766	  0.000	  0.004	  0.005	 -0.003	 -0.003	  0.004	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.768	 -0.001	  0.004	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.770	 -0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.772	  0.000	  0.005	  0.005	 -0.002	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.774	 -0.001	  0.004	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.776	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.004	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.778	 -0.001	  0.005	  0.005	 -0.002	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.780	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         24.782	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.017	  0.029	  0.021	  0.011	  0.005
         24.784	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.021	  0.011	  0.004
         24.786	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.003	  0.018	  0.029	  0.022	  0.011	  0.005
         24.788	  0.001	  0.005	  0.005	 -0.003	 -0.002	  0.005	  0.003	  0.017	  0.029	  0.021	  0.011	  0.005
         24.790	  0.001	  0.006	  0.005	 -0.004	 -0.002	  0.005	  0.003	  0.017	  0.029	  0.022	  0.011	  0.005
         24.792	  0.001	  0.006	  0.005	 -0.004	 -0.002	  0.006	  0.002	  0.017	  0.030	  0.022	  0.011	  0.005
         24.794	  0.002	  0.008	  0.006	 -0.005	 -0.002	  0.007	 -0.001	  0.017	  0.031	  0.025	  0.013	  0.006
         24.796	  0.003	  0.010	  0.007	 -0.006	 -0.003	  0.009	 -0.003	  0.016	  0.033	  0.026	  0.015	  0.007
         24.798	  0.003	  0.013	  0.009	 -0.009	 -0.003	  0.011	 -0.005	  0.015	  0.035	  0.029	  0.017	  0.009
         24.800	  0.004	  0.017	  0.013	 -0.011	 -0.004	  0.015	 -0.009	  0.015	  0.038	  0.033	  0.021	  0.011
         24.802	  0.004	  0.021	  0.017	 -0.012	 -0.006	  0.018	 -0.010	  0.016	  0.043	  0.038	  0.025	  0.014
         24.804	  0.003	  0.023	  0.021	 -0.013	 -0.009	  0.022	 -0.006	  0.025	  0.058	  0.050	  0.031	  0.018
         24.806	 -0.001	  0.025	  0.025	 -0.012	 -0.012	  0.025	  0.002	  0.040	  0.078	  0.065	  0.039	  0.021
         24.808	 -0.002	  0.025	  0.026	 -0.011	 -0.013	  0.025	  0.007	  0.050	  0.091	  0.075	  0.043	  0.021
         24.810	 -0.001	  0.024	  0.025	 -0.011	 -0.013	  0.025	  0.007	  0.053	  0.097	  0.077	  0.043	  0.021
         24.812	  0.000	  0.022	  0.022	 -0.011	 -0.011	  0.022	  0.011	  0.060	  0.104	  0.082	  0.044	  0.021
         24.814	 -0.001	  0.021	  0.021	 -0.010	 -0.011	  0.021	  0.018	  0.073	  0.119	  0.090	  0.046	  0.021
         24.816	 -0.001	  0.019	  0.021	 -0.009	 -0.011	  0.020	  0.023	  0.085	  0.134	  0.100	  0.050	  0.021
         24.818	 -0.001	  0.020	  0.021	 -0.009	 -0.011	  0.020	  0.025	  0.092	  0.146	  0.108	  0.053	  0.022
         24.820	  0.002	  0.022	  0.021	 -0.012	 -0.009	  0.021	  0.022	  0.097	  0.154	  0.114	  0.056	  0.024
         24.822	  0.005	  0.025	  0.020	 -0.015	 -0.008	  0.024	  0.017	  0.097	  0.159	  0.117	  0.058	  0.025
         24.824	  0.010	  0.029	  0.019	 -0.020	 -0.005	  0.024	  0.008	  0.093	  0.159	  0.118	  0.059	  0.026
         24.826	  0.015	  0.032	  0.017	 -0.024	 -0.001	  0.025	 -0.002	  0.087	  0.155	  0.116	  0.058	  0.025
         24.828	  0.020	  0.034	  0.013	 -0.027	  0.003	  0.024	 -0.010	  0.080	  0.148	  0.110	  0.054	  0.025
         24.830	  0.024	  0.033	  0.009	 -0.029	  0.007	  0.021	 -0.017	  0.073	  0.140	  0.102	  0.050	  0.023
         24.832	  0.026	  0.029	  0.004	 -0.028	  0.011	  0.017	 -0.019	  0.068	  0.130	  0.093	  0.044	  0.020
         24.834	  0.026	  0.025	 -0.001	 -0.026	  0.013	  0.012	 -0.018	  0.064	  0.119	  0.084	  0.038	  0.017
         24.836	  0.023	  0.021	 -0.002	 -0.022	  0.013	  0.009	 -0.014	  0.060	  0.111	  0.076	  0.034	  0.014
         24.838	  0.018	  0.018	  0.001	 -0.018	  0.009	  0.009	 -0.009	  0.056	  0.100	  0.070	  0.032	  0.013
         24.840	  0.013	  0.017	  0.003	 -0.015	  0.005	  0.010	 -0.005	  0.049	  0.085	  0.061	  0.029	  0.012
         24.842	  0.010	  0.015	  0.004	 -0.012	  0.003	  0.009	 -0.006	  0.035	  0.066	  0.048	  0.024	  0.011
         24.844	  0.009	  0.013	  0.004	 -0.011	  0.003	  0.009	 -0.009	  0.021	  0.044	  0.034	  0.017	  0.008
         24.846	  0.009	  0.011	  0.004	 -0.010	  0.003	  0.007	 -0.012	  0.009	  0.027	  0.021	  0.011	  0.006
         24.848	  0.007	  0.011	  0.003	 -0.009	  0.003	  0.006	 -0.013	  0.004	  0.018	  0.014	  0.009	  0.005
         24.850	  0.006	  0.009	  0.003	 -0.008	  0.003	  0.006	 -0.013	  0.001	  0.012	  0.011	  0.007	  0.004
         24.852	  0.006	  0.009	  0.003	 -0.007	  0.002	  0.006	 -0.012	 -0.001	  0.009	  0.009	  0.006	  0.004
         24.854	  0.005	  0.009	  0.003	 -0.007	  0.002	  0.005	 -0.011	 -0.001	  0.008	  0.008	  0.005	  0.004
         24.856	  0.005	  0.008	  0.003	 -0.007	  0.002	  0.005	 -0.011	 -0.002	  0.007	  0.007	  0.005	  0.004
         24.858	  0.005	  0.008	  0.003	 -0.006	  0.002	  0.005	 -0.011	 -0.002	  0.007	  0.007	  0.005	  0.004
         24.860	  0.005	  0.009	  0.003	 -0.006	  0.002	  0.005	 -0.011	 -0.002	  0.007	  0.007	  0.005	  0.004
         24.862	  0.005	  0.009	  0.003	 -0.007	  0.001	  0.005	 -0.011	 -0.001	  0.008	  0.008	  0.006	  0.004
         24.864	  0.005	  0.008	  0.003	 -0.006	  0.001	  0.005	 -0.011	 -0.001	  0.009	  0.009	  0.006	  0.004
         24.866	  0.005	  0.009	  0.003	 -0.007	  0.001	  0.006	 -0.010	  0.000	  0.010	  0.009	  0.006	  0.004
         24.868	  0.005	  0.008	  0.003	 -0.006	  0.001	  0.006	 -0.009	  0.001	  0.011	  0.010	  0.007	  0.004
         24.870	  0.004	  0.008	  0.004	 -0.006	  0.001	  0.006	 -0.009	  0.002	  0.012	  0.011	  0.007	  0.004
         24.872	  0.004	  0.007	  0.004	 -0.005	  0.000	  0.006	 -0.007	  0.003	  0.013	  0.011	  0.007	  0.004
         24.874	 -0.001	  0.004	  0.005	 -0.002	 -0.003	  0.005	 -0.001	  0.004	  0.010	  0.009	  0.006	  0.004
         24.876	 -0.012	 -0.002	  0.009	  0.007	 -0.011	  0.004	  0.018	  0.008	  0.005	  0.006	  0.005	  0.002
         24.878	 -0.035	 -0.015	  0.019	  0.025	 -0.028	  0.002	  0.055	  0.021	  0.004	  0.006	  0.005	  0.001
         24.880	 -0.070	 -0.028	  0.042	  0.049	 -0.056	  0.007	  0.113	  0.053	  0.025	  0.025	  0.018	  0.004
         24.882	 -0.105	 -0.028	  0.078	  0.067	 -0.091	  0.025	  0.169	  0.100	  0.080	  0.074	  0.048	  0.018
         24.884	 -0.119	  0.003	  0.122	  0.058	 -0.120	  0.062	  0.179	  0.131	  0.147	  0.141	  0.095	  0.044
         24.886	 -0.078	  0.078	  0.156	  0.000	 -0.117	  0.117	  0.084	  0.107	  0.203	  0.204	  0.145	  0.082
         24.888	  0.048	  0.208	  0.161	 -0.128	 -0.057	  0.184	 -0.154	  0.038	  0.273	  0.278	  0.204	  0.131
         24.890	  0.234	  0.371	  0.137	 -0.302	  0.049	  0.255	 -0.477	 -0.034	  0.390	  0.380	  0.271	  0.186
         24.892	  0.383	  0.501	  0.119	 -0.443	  0.132	  0.310	 -0.738	 -0.097	  0.474	  0.455	  0.322	  0.230
         24.894	  0.456	  0.591	  0.135	 -0.523	  0.161	  0.363	 -0.896	 -0.175	  0.476	  0.478	  0.355	  0.264
         24.896	  0.534	  0.684	  0.149	 -0.609	  0.192	  0.417	 -1.056	 -0.232	  0.513	  0.526	  0.399	  0.300
         24.898	  0.601	  0.699	  0.099	 -0.649	  0.251	  0.399	 -1.123	 -0.193	  0.600	  0.569	  0.402	  0.297
         24.900	  0.591	  0.573	 -0.018	 -0.582	  0.304	  0.278	 -1.000	 -0.083	  0.623	  0.519	  0.319	  0.226
         24.902	  0.563	  0.432	 -0.131	 -0.496	  0.346	  0.150	 -0.862	 -0.007	  0.576	  0.422	  0.215	  0.147
         24.904	  0.461	  0.284	 -0.176	 -0.371	  0.318	  0.054	 -0.675	 -0.029	  0.371	  0.241	  0.098	  0.071
         24.906	  0.270	  0.114	 -0.155	 -0.192	  0.212	 -0.021	 -0.394	 -0.090	  0.065	  0.012	 -0.021	 -0.001
         24.908	  0.129	  0.020	 -0.110	 -0.074	  0.119	 -0.045	 -0.194	 -0.107	 -0.090	 -0.095	 -0.068	 -0.029
         24.910	  0.069	  0.004	 -0.064	 -0.036	  0.066	 -0.030	 -0.104	 -0.070	 -0.072	 -0.069	 -0.046	 -0.021
         24.912	  0.044	  0.015	 -0.029	 -0.030	  0.036	 -0.006	 -0.064	 -0.018	  0.004	 -0.004	 -0.007	 -0.003
         24.914	  0.037	  0.030	 -0.006	 -0.034	  0.021	  0.012	 -0.049	  0.021	  0.070	  0.050	  0.024	  0.013
         24.916	  0.035	  0.039	  0.005	 -0.036	  0.015	  0.022	 -0.044	  0.041	  0.103	  0.078	  0.041	  0.021
         24.918	  0.026	  0.036	  0.011	 -0.031	  0.007	  0.024	 -0.031	  0.047	  0.108	  0.083	  0.043	  0.023
         24.920	  0.014	  0.029	  0.015	 -0.021	  0.000	  0.021	 -0.013	  0.049	  0.100	  0.076	  0.041	  0.020
         24.922	  0.005	  0.023	  0.017	 -0.014	 -0.005	  0.020	  0.000	  0.050	  0.092	  0.071	  0.038	  0.018
         24.924	  0.003	  0.021	  0.018	 -0.011	 -0.007	  0.019	  0.005	  0.051	  0.092	  0.071	  0.038	  0.018
         24.926	  0.002	  0.021	  0.018	 -0.011	 -0.009	  0.020	  0.007	  0.054	  0.095	  0.073	  0.039	  0.018
         24.928	  0.002	  0.021	  0.020	 -0.011	 -0.009	  0.021	  0.007	  0.057	  0.099	  0.076	  0.041	  0.019
         24.930	  0.002	  0.022	  0.021	 -0.012	 -0.009	  0.021	  0.008	  0.059	  0.102	  0.080	  0.043	  0.020
         24.932	  0.002	  0.023	  0.021	 -0.013	 -0.009	  0.022	  0.008	  0.061	  0.106	  0.084	  0.044	  0.021
         24.934	  0.002	  0.024	  0.022	 -0.013	 -0.010	  0.023	  0.009	  0.064	  0.112	  0.086	  0.046	  0.021
         24.936	  0.002	  0.025	  0.023	 -0.013	 -0.011	  0.024	  0.009	  0.067	  0.117	  0.090	  0.048	  0.022
         24.938	  0.003	  0.026	  0.024	 -0.014	 -0.011	  0.025	  0.009	  0.070	  0.121	  0.094	  0.050	  0.024
         24.940	  0.003	  0.027	  0.025	 -0.015	 -0.011	  0.025	  0.009	  0.072	  0.127	  0.098	  0.051	  0.025
         24.942	  0.003	  0.029	  0.025	 -0.015	 -0.011	  0.026	  0.011	  0.076	  0.132	  0.102	  0.054	  0.026
         24.944	  0.004	  0.029	  0.026	 -0.017	 -0.012	  0.028	  0.011	  0.079	  0.138	  0.107	  0.057	  0.026
         24.946	  0.004	  0.030	  0.027	 -0.017	 -0.011	  0.029	  0.011	  0.083	  0.144	  0.111	  0.059	  0.028
         24.948	  0.004	  0.032	  0.028	 -0.018	 -0.012	  0.029	  0.011	  0.087	  0.150	  0.116	  0.060	  0.028
         24.950	  0.004	  0.033	  0.029	 -0.018	 -0.012	  0.030	  0.012	  0.090	  0.157	  0.121	  0.063	  0.030
         24.952	  0.004	  0.034	  0.029	 -0.019	 -0.013	  0.032	  0.012	  0.095	  0.164	  0.126	  0.066	  0.030
         24.954	  0.005	  0.035	  0.029	 -0.019	 -0.012	  0.033	  0.013	  0.099	  0.171	  0.131	  0.068	  0.032
         24.956	  0.005	  0.036	  0.030	 -0.021	 -0.013	  0.034	  0.013	  0.102	  0.178	  0.137	  0.071	  0.033
         24.958	  0.007	  0.037	  0.031	 -0.022	 -0.012	  0.035	  0.013	  0.107	  0.186	  0.142	  0.074	  0.034
