X	Y1	Y2
19.716	-0.023151302	-0.718312663
19.728	-0.023208125	-0.712752482
19.74	-0.022638005	-0.705538611
19.752	-0.021530159	-0.696751939
19.764	-0.019975532	-0.686476509
19.776	-0.018066431	-0.67479917
19.788	-0.015896141	-0.661809218
19.8	-0.013558556	-0.64759803
19.812	-0.011147792	-0.632258699
19.824	-0.008757808	-0.615885664
19.836	-0.00648203	-0.598574336
19.848	-0.004412967	-0.580420731
19.86	-0.002641841	-0.561521096
19.872	-0.001258216	-0.541971548
19.884	-0.000349637	-0.521867706
19.896	-1.27404E-06	-0.50130434
19.908	-0.000295576	-0.480375015
19.92	-0.001311936	-0.459171758
19.932	-0.003126364	-0.437784718
19.944	-0.00581118	-0.416301846
19.956	-0.009434713	-0.394808592
19.968	-0.014061016	-0.373387597
19.98	-0.019749606	-0.352118421
19.992	-0.026555208	-0.331077265
20.004	-0.034527523	-0.310336729
20.016	-0.043711017	-0.289965566
20.028	-0.054144729	-0.270028472
20.04	-0.06586209	-0.250585882
20.052	-0.078890777	-0.23169379
20.064	-0.093252577	-0.213403589
20.076	-0.108963281	-0.195761929
20.088	-0.126032593	-0.178810595
20.1	-0.14446407	-0.162586409
20.112	-0.164255074	-0.14712115
20.124	-0.185396759	-0.1324415
20.136	-0.207874072	-0.118569001
20.148	-0.231665782	-0.105520049
20.16	-0.256744531	-0.093305898
20.172	-0.283076905	-0.081932685
20.184	-0.310623534	-0.071401487
20.196	-0.339339207	-0.061708386
20.208	-0.369173014	-0.052844564
20.22	-0.400068508	-0.044796414
20.232	-0.431963887	-0.037545668
20.244	-0.464792196	-0.031069553
20.256	-0.498481551	-0.025340955
20.268	-0.532955379	-0.020328607
20.28	-0.568132675	-0.015997294
20.292	-0.60392828	-0.012308068
20.304	-0.640253171	-0.009218488
20.316	-0.67701477	-0.006682863
20.328	-0.71411726	-0.00465252
20.34	-0.75146192	-0.00307607
20.352	-0.788947468	-0.001899702
20.364	-0.826470419	-0.001067467
20.376	-0.863925443	-0.000521592
20.388	-0.90120574	-0.000202783
20.4	-0.938203413	-5.05427E-05
20.412	-0.974809855	-3.49547E-06
20.424	-1.010916133	2.91217E-07
20.436	-1.046413373	2.2978E-05
20.448	-1.081193153	0.000126626
20.46	-1.115147886	0.000372868
20.472	-1.148171212	0.000822584
20.484	-1.180158376	0.001535577
20.496	-1.211006608	0.002570256
20.508	-1.240615493	0.00398332
20.52	-1.268887338	0.005829453
20.532	-1.295727524	0.00816103
20.544	-1.321044853	0.011027821
20.556	-1.344751885	0.014476717
20.568	-1.366765251	0.018551466
20.58	-1.387005972	0.023292412
20.592	-1.405399743	0.028736261
20.604	-1.421877214	0.034915853
20.616	-1.436374249	0.041859953
20.628	-1.44883217	0.049593058
20.64	-1.45919798	0.058135221
20.652	-1.467424566	0.067501892
20.664	-1.473470883	0.077703781
20.676	-1.477302121	0.088746739
20.688	-1.47888984	0.100631659
20.7	-1.478212095	0.113354391
20.712	-1.475253529	0.126905695
20.724	-1.470005453	0.141271191
20.736	-1.462465887	0.156431355
20.748	-1.452639599	0.172361516
20.76	-1.440538101	0.189031889
20.772	-1.426179635	0.20640762
20.784	-1.409589125	0.224448859
20.796	-1.390798116	0.24311085
20.808	-1.369844685	0.262344044
20.82	-1.346773325	0.282094232
20.832	-1.321634815	0.302302701
20.844	-1.294486063	0.322906401
20.856	-1.265389927	0.343838146
20.868	-1.234415021	0.365026816
20.88	-1.201635492	0.386397593
20.892	-1.167130788	0.407872203
20.904	-1.130985397	0.429369179
20.916	-1.093288577	0.450804139
20.928	-1.054134068	0.472090076
20.94	-1.013619782	0.493137664
20.952	-0.971847485	0.513855574
20.964	-0.928922468	0.534150803
20.976	-0.884953193	0.553929014
20.988	-0.840050948	0.573094876
21	-0.79432947	0.591552427
21.012	-0.747904579	0.609205426
21.024	-0.700893794	0.625957722
21.036	-0.653415945	0.641713625
21.048	-0.605590782	0.656378268
21.06	-0.557538583	0.669857988
21.072	-0.509379757	0.68206069
21.084	-0.461234445	0.69289622
21.096	-0.413222131	0.702276726
21.108	-0.365461247	0.710117022
21.12	-0.318068784	0.716334941
21.132	-0.271159913	0.720851683
21.144	-0.224847606	0.723592152
21.156	-0.17924227	0.724485287
21.168	-0.134451388	0.723464374
21.18	-0.090579172	0.720467357
21.192	-0.047726228	0.715437123
21.204	-0.005989232	0.708321783
21.216	0.034539376	0.699074928
21.228	0.073771688	0.687655877
21.24	0.111624604	0.674029898
21.252	0.148020088	0.658168415
21.264	0.182885415	0.6400492
21.276	0.216153388	0.619656533
21.288	0.247762541	0.596981353
21.3	0.277657325	0.572021377
21.312	0.305788264	0.544781205
21.324	0.332112095	0.515272397
21.336	0.356591885	0.483513527
21.348	0.379197126	0.449530219
21.36	0.399903803	0.413355151
21.372	0.418694448	0.37502804
21.384	0.435558156	0.334595602
21.396	0.450490595	0.29211149
21.408	0.463493979	0.247636206
21.42	0.474577023	0.201236985
21.432	0.483754876	0.152987666
21.444	0.491049029	0.10296853
21.456	0.496487204	0.051266122
21.468	0.500103214	-0.002026954
21.48	0.501936809	-0.05681226
21.492	0.502033498	-0.112985767
21.504	0.500444349	-0.17043812
21.516	0.497225773	-0.229054927
21.528	0.492439287	-0.288717058
21.54	0.48615126	-0.349300969
21.552	0.47843264	-0.410679037
21.564	0.469358669	-0.472719911
21.576	0.459008581	-0.535288887
21.588	0.447465285	-0.598248277
21.6	0.434815037	-0.661457809
21.612	0.4211471	-0.724775027
21.624	0.406553397	-0.788055702
21.636	0.391128146	-0.851154252
21.648	0.374967501	-0.913924168
21.66	0.358169173	-0.976218447
21.672	0.340832057	-1.037890024
21.684	0.323055849	-1.098792213
21.696	0.304940663	-1.158779142
21.708	0.286586646	-1.21770619
21.72	0.268093598	-1.275430424
21.732	0.249560587	-1.331811032
21.744	0.231085576	-1.386709745
21.756	0.212765044	-1.439991261
21.768	0.194693624	-1.491523656
21.78	0.176963743	-1.541178787
21.792	0.159665269	-1.588832683
21.804	0.142885174	-1.634365929
21.816	0.126707203	-1.677664028
21.828	0.111211558	-1.718617759
21.84	0.096474593	-1.757123509
21.852	0.082568531	-1.793083598
21.864	0.069561187	-1.826406577
21.876	0.057515711	-1.857007513
21.888	0.046490358	-1.884808255
21.9	0.03653826	-1.909737673
21.912	0.027707231	-1.931731879
21.924	0.020039585	-1.95073443
21.936	0.013571979	-1.966696501
21.948	0.008335272	-1.979577034
21.96	0.004354412	-1.989342872
21.972	0.001648342	-1.995968859
21.984	0.000229927	-1.999437919
21.996	0.000105907	-1.99974111
22.008	0.00127687	-1.996877648
22.02	0.003737253	-1.990854916
22.032	0.00747536	-1.981688438
22.044	0.012473409	-1.969401827
22.056	0.018707593	-1.954026716
22.068	0.026148177	-1.93560266
22.08	0.034759604	-1.914177007
22.092	0.04450063	-1.889804757
22.104	0.055324482	-1.862548385
22.116	0.06717903	-1.832477651
22.128	0.080006985	-1.799669383
22.14	0.093746115	-1.764207233
22.152	0.108329478	-1.726181424
22.164	0.123685676	-1.685688468
22.176	0.139739123	-1.642830864
22.188	0.15641033	-1.597716786
22.2	0.173616207	-1.550459749
22.212	0.191270375	-1.501178253
22.224	0.209283494	-1.449995427
22.236	0.227563599	-1.397038644
22.248	0.246016454	-1.342439137
22.26	0.264545903	-1.286331592
22.272	0.283054239	-1.228853741
22.284	0.301442577	-1.170145944
22.296	0.319611228	-1.110350761
22.308	0.337460081	-1.049612523
22.32	0.354888986	-0.988076895
22.332	0.371798137	-0.925890444
22.344	0.388088457	-0.863200193
22.356	0.403661978	-0.800153194
22.368	0.41842222	-0.736896082
22.38	0.432274565	-0.67357465
22.392	0.445126623	-0.610333418
22.404	0.456888595	-0.547315215
22.416	0.467473622	-0.484660762
22.428	0.476798128	-0.422508271
22.44	0.484782152	-0.360993049
22.452	0.491349664	-0.300247117
22.464	0.49642887	-0.240398839
22.476	0.499952503	-0.181572566
22.488	0.501858098	-0.123888299
22.5	0.502088247	-0.067461362
22.512	0.500590842	-0.012402096
22.524	0.497319295	0.041184431
22.536	0.492232737	0.093198689
22.548	0.485296207	0.143546939
22.56	0.476480805	0.192141461
22.572	0.465763839	0.238900759
22.584	0.453128938	0.28374975
22.596	0.438566148	0.326619921
22.608	0.422072008	0.367449473
22.62	0.403649593	0.406183435
22.632	0.38330855	0.442773757
22.644	0.361065092	0.477179378
22.656	0.336941983	0.509366269
22.668	0.310968493	0.539307459
22.68	0.283180333	0.566983024
22.692	0.25361956	0.592380065
22.704	0.222334472	0.615492655
22.716	0.189379469	0.636321767
22.728	0.154814895	0.654875173
22.74	0.118706866	0.671167329
22.752	0.081127066	0.685219231
22.764	0.042152531	0.697058251
22.776	0.001865412	0.706717959
22.788	-0.039647281	0.714237914
22.8	-0.082293956	0.719663447
22.812	-0.125978723	0.723045418
22.824	-0.170601705	0.72443996
22.836	-0.216059353	0.723908206
22.848	-0.262244785	0.721516
22.86	-0.309048126	0.717333596
22.872	-0.356356866	0.711435343
22.884	-0.404056227	0.703899357
22.896	-0.452029536	0.694807187
22.908	-0.500158609	0.68424347
22.92	-0.548324132	0.672295572
22.932	-0.596406058	0.659053238
22.944	-0.644284	0.644608218
22.956	-0.691837625	0.629053904
22.968	-0.73894705	0.612484961
22.98	-0.785493238	0.594996951
22.992	-0.831358391	0.576685964
23.004	-0.876426333	0.557648253
23.016	-0.920582899	0.537979862
23.028	-0.963716304	0.517776268
23.04	-1.005717516	0.497132028
23.052	-1.046480611	0.476140426
23.064	-1.085903122	0.454893137
23.076	-1.123886373	0.433479896
23.088	-1.160335802	0.411988176
23.1	-1.195161271	0.390502885
23.112	-1.228277356	0.369106072
23.124	-1.259603624	0.347876641
23.136	-1.289064895	0.326890093
23.148	-1.316591478	0.306218271
23.16	-1.342119396	0.285929135
23.172	-1.36559059	0.266086538
23.184	-1.386953093	0.24675004
23.196	-1.406161198	0.227974724
23.208	-1.423175591	0.209811043
23.22	-1.43796347	0.192304678
23.232	-1.450498635	0.175496427
23.244	-1.460761563	0.159422106
23.256	-1.46873945	0.144112475
23.268	-1.474426239	0.129593186
23.28	-1.477822616	0.115884752
23.292	-1.478935992	0.103002534
23.304	-1.477780452	0.090956756
23.316	-1.474376687	0.079752537
23.328	-1.4687519	0.069389944
23.34	-1.460939695	0.059864069
23.352	-1.450979933	0.051165123
23.364	-1.438918579	0.043278554
23.376	-1.42480752	0.036185176
23.388	-1.408704364	0.029861332
23.4	-1.390672218	0.02427906
23.412	-1.370779455	0.019406283
23.424	-1.349099452	0.015207018
23.436	-1.325710316	0.0116416
23.448	-1.300694598	0.008666913
23.46	-1.274138984	0.006236648
23.472	-1.246133979	0.004301564
23.484	-1.216773571	0.002809763
23.496	-1.186154894	0.001706981
23.508	-1.154377868	0.00093688
23.52	-1.121544842	0.000441354
23.532	-1.08776022	0.000160844
23.544	-1.053130085	3.46512E-05
23.556	-1.017761817	1.26054E-06
23.568	-0.981763709	-1.33194E-06
23.58	-0.945244579	-3.52932E-05
23.592	-0.908313377	-0.000162625
23.604	-0.871078806	-0.000444834
23.616	-0.833648926	-0.000942612
23.628	-0.796130776	-0.001715507
23.64	-0.758629996	-0.002821608
23.652	-0.721250455	-0.004317236
23.664	-0.684093883	-0.006256635
23.676	-0.647259519	-0.00869168
23.688	-0.610843759	-0.011671585
23.7	-0.57493983	-0.015242633
23.712	-0.539637459	-0.019447907
23.724	-0.505022566	-0.024327042
23.736	-0.471176974	-0.029915985
23.748	-0.438178124	-0.036246774
23.76	-0.406098819	-0.043347335
23.772	-0.375006973	-0.051241284
23.784	-0.344965392	-0.059947764
23.796	-0.316031563	-0.069481286
23.808	-0.288257469	-0.079851592
23.82	-0.261689423	-0.091063548
23.832	-0.236367924	-0.103117038
23.844	-0.212327532	-0.116006898
23.856	-0.189596773	-0.129722856
23.868	-0.168198055	-0.144249503
23.88	-0.148147615	-0.159566281
23.892	-0.12945549	-0.175647489
23.904	-0.112125505	-0.192462322
23.916	-0.096155286	-0.209974916
23.928	-0.081536303	-0.228144429
23.94	-0.068253922	-0.246925135
23.952	-0.056287498	-0.266266538
23.964	-0.045610471	-0.286113513
23.976	-0.036190499	-0.306406461
23.988	-0.027989606	-0.327081488
24	-0.020964351	-0.348070599
24.012	-0.015066016	-0.369301916
24.024	-0.010240822	-0.390699906
24.036	-0.006430151	-0.412185633
24.048	-0.003570798	-0.433677023
24.06	-0.00159523	-0.455089142
24.072	-0.00043187	-0.476334495
24.084	-5.39025E-06	-0.497323326
24.096	-0.00023702	-0.517963946
24.108	-0.00104487	-0.538163057
24.12	-0.002344264	-0.557826092
24.132	-0.004048086	-0.576857568
24.144	-0.006067129	-0.595161435
24.156	-0.008310461	-0.612641442
24.168	-0.01068579	-0.629201502
24.18	-0.013099836	-0.644746057
24.192	-0.015458715	-0.659180456
24.204	-0.017668308	-0.672411318
24.216	-0.019634652	-0.684346909
24.228	-0.021264315	-0.694897507
24.24	-0.022464773	-0.703975767
24.252	-0.023144793	-0.711497079
24.264	-0.023214797	-0.717379926
24.276	-0.022587232	-0.721546223
24.288	-0.021176929	-0.723921657
24.3	-0.018901447	-0.724436015
24.312	-0.015681421	-0.723023493
24.324	-0.011440888	-0.719623003
24.336	-0.006107602	-0.71417846
24.348	0.000386656	-0.706639053
24.36	0.008105796	-0.696959504
24.372	0.01710914	-0.685100306
24.384	0.027451166	-0.671027947
24.396	0.039181268	-0.654715112
24.408	0.052343535	-0.636140863
24.42	0.066976548	-0.615290807
24.432	0.083113199	-0.592157232
24.444	0.100780527	-0.56673923
24.456	0.119999579	-0.53904279
24.468	0.140785291	-0.509080877
24.48	0.163146392	-0.476873477
24.492	0.187085328	-0.442447629
24.504	0.212598215	-0.405837425
24.516	0.239674804	-0.36708399
24.528	0.268298485	-0.326235438
24.54	0.298446299	-0.283346804
24.552	0.33008898	-0.238479949
24.564	0.363191025	-0.191703446
24.576	0.397710775	-0.143092439
24.588	0.43360053	-0.092728482
24.6	0.470806678	-0.04069935
24.612	0.509269851	0.012901162
24.624	0.5489251	0.067973475
24.636	0.589702092	0.124412468
24.648	0.631525323	0.182107753
24.66	0.674314357	0.240943964
24.672	0.717984073	0.300801057
24.684	0.762444944	0.361554644
24.696	0.807603319	0.423076323
24.708	0.853361725	0.485234044
24.72	0.899619189	0.54789247
24.732	0.946271562	0.610913366
24.744	0.993211868	0.674155987
24.756	1.040330654	0.737477488
24.768	1.087516352	0.800733335
24.78	1.134655654	0.863777727
24.792	1.181633887	0.92646402
24.804	1.2283354	0.988645163
24.816	1.27464395	1.050174134
24.828	1.320443096	1.110904374
24.84	1.365616589	1.170690225
24.852	1.410048768	1.229387373
24.864	1.45362495	1.286853275
24.876	1.496231821	1.342947594
24.888	1.537757817	1.397532624
24.9	1.578093512	1.450473708
24.912	1.617131979	1.501639647
24.924	1.654769169	1.550903106
24.936	1.690904252	1.598140996
24.948	1.725439975	1.643234861
24.96	1.758282986	1.686071234
24.972	1.789344157	1.726541992
24.984	1.81853889	1.764544688
24.996	1.845787405	1.799982868
25.008	1.871015018	1.832766368
25.02	1.894152395	1.862811596
25.032	1.915135788	1.890041789
25.044	1.93390726	1.914387254
25.056	1.950414878	1.935785582
25.068	1.964612898	1.954181843
25.08	1.976461917	1.96952876
25.092	1.985929012	1.98178685
25.104	1.992987853	1.990924555
25.116	1.997618792	1.996918333
25.128	1.999808933	1.999752737
25.14	1.999552175	1.999420458
25.152	1.996849233	1.995922355
25.164	1.991707636	1.989267444
25.176	1.984141702	1.979472877
25.188	1.974172486	1.966563883
25.2	1.96182771	1.950573693
25.212	1.947141667	1.931543435
25.224	1.930155102	1.909522007
25.236	1.910915072	1.88456592
25.248	1.889474784	1.856739129
25.26	1.865893411	1.82611283
25.272	1.840235893	1.792765238
25.284	1.812572705	1.756781347
25.296	1.782979625	1.718252663
25.308	1.751537464	1.677276924
25.32	1.718331797	1.633957794
25.332	1.683452662	1.588404545
25.344	1.646994258	1.540731721
25.356	1.609054616	1.49105878
25.368	1.56973527	1.439509734
25.38	1.529140904	1.386212762
25.392	1.487378998	1.33129982
25.404	1.444559459	1.274906241
25.416	1.400794248	1.217170317
25.428	1.356197	1.158232883
25.44	1.310882636	1.098236889
25.452	1.264966971	1.03732697
25.464	1.218566328	0.975649006
25.476	1.171797139	0.91334969
25.488	1.124775555	0.850576087
25.5	1.077617054	0.7874752
25.512	1.030436054	0.724193529
25.524	0.98334553	0.660876646
25.536	0.936456635	0.597668766
25.548	0.889878334	0.534712326
25.56	0.843717039	0.472147578
25.572	0.798076259	0.410112182
25.584	0.75305626	0.348740815
25.596	0.70875374	0.288164795
25.608	0.665261509	0.228511707
25.62	0.622668193	0.169905058
25.632	0.581057952	0.112463936
25.644	0.540510207	0.056302688
25.656	0.501099396	0.00153062
25.668	0.462894741	-0.051748289
25.68	0.425960035	-0.103435652
25.692	0.390353453	-0.153438919
25.704	0.356127377	-0.201671604
25.716	0.32332825	-0.248053484
25.728	0.291996449	-0.292510779
25.74	0.262166176	-0.334976315
25.752	0.233865376	-0.375389653
25.764	0.207115679	-0.413697204
25.776	0.181932363	-0.449852315
25.788	0.158324339	-0.483815334
25.8	0.136294161	-0.515553646
25.812	0.115838059	-0.545041696
25.824	0.096945995	-0.57226097
25.836	0.079601743	-0.597199975
25.848	0.063782987	-0.619854174
25.86	0.049461449	-0.640225912
25.872	0.036603028	-0.658324313
25.884	0.025167973	-0.674165156
25.896	0.015111064	-0.68777073
25.908	0.006381821	-0.699169667
25.92	-0.00107527	-0.708396753
25.932	-0.007320516	-0.715492726
25.944	-0.012418753	-0.720504045
25.956	-0.016439072	-0.723482648
25.968	-0.019454521	-0.724485694
25.98	-0.021541807	-0.723575285
25.992	-0.022780966	-0.720818174
26.004	-0.023255039	-0.716285463
26.016	-0.023049726	-0.710052282
26.028	-0.022253035	-0.702197463
26.04	-0.02095492	-0.692803204
26.052	-0.019246919	-0.681954716
26.064	-0.017221774	-0.669739873
26.076	-0.014973061	-0.656248851
26.088	-0.01259481	-0.641573758
26.1	-0.010181118	-0.625808273
26.112	-0.007825777	-0.609047269
26.124	-0.00562189	-0.591386444
26.136	-0.003661493	-0.572921951
26.148	-0.002035188	-0.553750029
26.16	-0.000831773	-0.533966639
26.172	-0.000137881	-0.5136671
26.184	-3.76308E-05	-0.492945742
26.196	-0.000612286	-0.471895553
26.208	-0.00193992	-0.450607845
26.22	-0.004095099	-0.429171923
26.232	-0.007148577	-0.407674773
26.244	-0.011167	-0.38620075
26.256	-0.016212633	-0.364831294
26.268	-0.022343099	-0.343644649
26.28	-0.029611133	-0.322715599
26.292	-0.038064362	-0.302115228
26.304	-0.047745096	-0.281910688
26.316	-0.058690143	-0.262164986
26.328	-0.070930643	-0.242936798
26.34	-0.084491924	-0.22428029
26.352	-0.09939338	-0.206244966
26.364	-0.115648369	-0.188875538
26.376	-0.133264135	-0.172211812
26.388	-0.152241752	-0.156288594
26.4	-0.172576094	-0.141135624
26.412	-0.194255821	-0.126777523
26.424	-0.217263398	-0.113233771
26.436	-0.241575127	-0.100518698
26.448	-0.267161211	-0.088641499
26.46	-0.293985833	-0.077606276
26.472	-0.322007265	-0.06741209
26.484	-0.35117799	-0.058053047
26.496	-0.381444858	-0.049518392
26.508	-0.412749248	-0.04179263
26.52	-0.445027265	-0.034855668
26.532	-0.478209951	-0.02868297
26.544	-0.512223508	-0.023245731
26.556	-0.546989554	-0.018511076
26.568	-0.582425384	-0.014442263
26.58	-0.618444252	-0.010998916
26.592	-0.654955671	-0.008137258
26.604	-0.691865723	-0.00581037
26.616	-0.729077388	-0.003968455
26.628	-0.766490873	-0.002559118
26.64	-0.804003971	-0.001527655
26.652	-0.841512412	-0.000817347
26.664	-0.87891023	-0.000369773
26.676	-0.91609014	-0.000125119
26.688	-0.952943915	-2.24961E-05
26.7	-0.98936277	-2.65614E-07
26.712	-1.025237748	3.63565E-06
26.724	-1.060460111	5.13677E-05
26.736	-1.094921725	0.000204859
26.748	-1.12851545	0.00052548
26.76	-1.161135523	0.001073717
26.772	-1.19267794	0.001908851
26.784	-1.223040834	0.003088643
26.796	-1.252124836	0.004669019
26.808	-1.279833446	0.006703773
26.82	-1.306073376	0.009244267
26.832	-1.330754897	0.012339151
26.844	-1.353792163	0.016034085
26.856	-1.375103533	0.020371481
26.868	-1.394611866	0.025390251
26.88	-1.412244814	0.031125578
26.892	-1.427935088	0.037608689
26.904	-1.441620716	0.044866661
26.916	-1.453245272	0.052922225
26.928	-1.462758095	0.061793608
26.94	-1.470114488	0.071494372
26.952	-1.475275888	0.082033292
26.964	-1.478210026	0.09341424
26.976	-1.478891053	0.105636094
26.988	-1.47729966	0.118692667
27	-1.473423155	0.13257266
27.012	-1.467255536	0.147259631
27.024	-1.458797531	0.162731988
27.036	-1.448056612	0.178963003
27.048	-1.435046996	0.195920852
27.06	-1.419789612	0.213568665
27.072	-1.40231205	0.231864613
27.084	-1.382648488	0.250762001
27.096	-1.360839592	0.270209394
27.108	-1.336932394	0.290150756
27.12	-1.310980152	0.310525611
27.132	-1.283042183	0.331269227
27.144	-1.253183681	0.352312812
27.156	-1.221475507	0.373583735
27.168	-1.187993964	0.39500576
27.18	-1.152820553	0.4164993
27.192	-1.116041711	0.437981684
27.204	-1.07774853	0.459367441
27.216	-1.03803646	0.480568595
27.228	-0.997005	0.50149498
27.24	-0.95475737	0.522054555
27.252	-0.911400175	0.542153739
27.264	-0.867043056	0.561697755
27.276	-0.821798327	0.580590977
27.288	-0.775780606	0.598737285
27.3	-0.729106442	0.616040433
27.312	-0.681893925	0.632404408
27.324	-0.634262302	0.647733807
27.336	-0.586331583	0.661934202
27.348	-0.538222144	0.674912513
27.36	-0.490054336	0.686577381
27.372	-0.441948084	0.696839531
27.384	-0.394022496	0.705612138
27.396	-0.346395472	0.712811185
27.408	-0.299183319	0.718355816
27.42	-0.252500369	0.722168676
27.432	-0.20645861	0.724176248
27.444	-0.161167317	0.72430918
27.456	-0.116732703	0.722502589
27.468	-0.073257573	0.718696369
27.48	-0.030840992	0.712835471
27.492	0.010422025	0.704870174
27.504	0.050440823	0.694756339
27.516	0.089129392	0.682455645
27.528	0.126406631	0.667935807
27.54	0.16219661	0.651170776
27.552	0.196428794	0.632140914
27.564	0.229038263	0.610833158
27.576	0.259965905	0.587241152
27.588	0.289158589	0.561365364
27.6	0.316569316	0.533213179
27.612	0.34215735	0.502798965
27.624	0.365888327	0.470144123
27.636	0.387734336	0.435277106
27.648	0.407673985	0.398233421
27.66	0.425692436	0.359055599
27.672	0.441781425	0.317793148
27.684	0.455939248	0.274502481
27.696	0.468170735	0.229246816
27.708	0.478487191	0.182096056
27.72	0.486906324	0.133126644
27.732	0.493452139	0.082421398
27.744	0.498154818	0.030069319
27.756	0.501050578	-0.023834621
27.768	0.5021815	-0.079189708
27.78	0.501595351	-0.135889744
27.792	0.499345368	-0.193823318
27.804	0.49549004	-0.2528741
27.816	0.490092864	-0.312921149
27.828	0.483222078	-0.373839242
27.84	0.474950389	-0.435499218
27.852	0.465354678	-0.497768337
27.864	0.454515691	-0.56051065
27.876	0.442517721	-0.623587384
27.888	0.429448272	-0.686857344
27.9	0.415397716	-0.75017731
27.912	0.400458941	-0.813402461
27.924	0.384726987	-0.876386791
27.936	0.368298675	-0.938983541
27.948	0.35127224	-1.001045632
27.96	0.333746942	-1.062426096
27.972	0.315822691	-1.122978522
27.984	0.297599661	-1.182557488
27.996	0.279177906	-1.241018998
28.008	0.260656977	-1.298220918
28.02	0.242135545	-1.354023405
28.032	0.22371102	-1.408289331
28.044	0.205479187	-1.460884701
28.056	0.187533834	-1.511679059
28.068	0.169966403	-1.56054589
28.08	0.152865643	-1.607363007
28.092	0.136317267	-1.652012922
28.104	0.120403637	-1.694383216
28.116	0.105203446	-1.734366878
28.128	0.090791426	-1.771862637
28.14	0.077238061	-1.806775279
28.152	0.064609326	-1.839015935
28.164	0.052966434	-1.868502364
28.176	0.042365609	-1.895159203
28.188	0.032857872	-1.918918203
28.2	0.024488852	-1.939718441
28.212	0.01729861	-1.957506509
28.224	0.011321493	-1.972236683
28.236	0.006586001	-1.983871061
28.248	0.003114682	-1.992379684
28.26	0.000924049	-1.997740631
28.272	2.45112E-05	-1.999940083
28.284	0.000420344	-1.998972371
28.296	0.002109667	-1.994839989
28.308	0.005084452	-1.98755359
28.32	0.009330555	-1.977131949
28.332	0.014827766	-1.96360191
28.344	0.021549888	-1.946998297
28.356	0.029464836	-1.927363806
28.368	0.038534754	-1.904748876
28.38	0.04871616	-1.879211528
28.392	0.059960108	-1.850817184
28.404	0.072212374	-1.819638468
28.416	0.08541366	-1.785754974
28.428	0.099499814	-1.749253025
28.44	0.114402075	-1.7102254
28.452	0.130047331	-1.668771051
28.464	0.146358396	-1.624994794
28.476	0.163254298	-1.579006985
28.488	0.18065059	-1.530923183
28.5	0.198459665	-1.48086379
28.512	0.216591087	-1.428953683
28.524	0.23495194	-1.375321833
28.536	0.253447171	-1.320100905
28.548	0.271979961	-1.263426858
28.56	0.290452083	-1.20543853
28.572	0.308764284	-1.146277214
28.584	0.32681666	-1.086086232
28.596	0.344509039	-1.025010504
28.608	0.361741363	-0.963196108
28.62	0.378414071	-0.900789848
28.632	0.394428487	-0.837938811
28.644	0.409687194	-0.774789933
28.656	0.424094415	-0.711489563
28.668	0.437556381	-0.648183035
28.68	0.449981699	-0.58501424
28.692	0.461281709	-0.52212521
28.704	0.471370828	-0.459655708
28.716	0.480166892	-0.397742828
28.728	0.487591478	-0.336520603
28.74	0.493570221	-0.276119629
28.752	0.49803311	-0.216666704
28.764	0.500914772	-0.158284472
28.776	0.502154742	-0.101091097
28.788	0.501697709	-0.045199938
28.8	0.499493754	0.009280746
28.812	0.495498561	0.062248076
28.824	0.489673613	0.113604818
28.836	0.481986359	0.163259622
28.848	0.472410378	0.211127241
28.86	0.460925498	0.257128731
28.872	0.447517913	0.301191627
28.884	0.432180268	0.343250095
28.896	0.414911719	0.383245062
28.908	0.395717977	0.421124324
28.92	0.374611322	0.456842629
28.932	0.351610602	0.490361733
28.944	0.326741196	0.521650438
28.956	0.300034968	0.550684602
28.968	0.271530187	0.577447125
28.98	0.24127143	0.601927911
28.992	0.20930946	0.624123814
29.004	0.175701081	0.644038545
29.016	0.140508976	0.661682576
29.028	0.10380152	0.677073004
29.04	0.065652572	0.690233403
29.052	0.02614125	0.701193657
29.064	-0.014648314	0.709989762
29.076	-0.056627239	0.716663623
29.088	-0.099702171	0.721262818
29.1	-0.143775583	0.723840355
29.112	-0.188746087	0.724454406
29.124	-0.234508755	0.723168029
29.136	-0.280955461	0.720048876
29.148	-0.32797523	0.715168882
29.16	-0.375454599	0.708603946
29.172	-0.423277983	0.700433605
29.184	-0.471328057	0.690740686
29.196	-0.519486136	0.679610966
29.208	-0.567632567	0.667132808
29.22	-0.615647117	0.653396805
29.232	-0.663409373	0.638495411
29.244	-0.710799136	0.622522574
29.256	-0.757696815	0.605573361
29.268	-0.803983823	0.587743593
29.28	-0.849542966	0.569129468
29.292	-0.89425883	0.549827199
29.304	-0.93801816	0.529932647
29.316	-0.980710232	0.50954096
29.328	-1.022227219	0.488746228
29.34	-1.062464542	0.467641127
29.352	-1.101321216	0.446316595
29.364	-1.138700178	0.424861495
29.376	-1.174508604	0.40336231
29.388	-1.208658214	0.381902833
29.4	-1.241065554	0.360563885
29.412	-1.271652267	0.339423035
29.424	-1.300345349	0.318554346
29.436	-1.327077377	0.298028129
29.448	-1.351786723	0.277910721
29.46	-1.374417753	0.258264277
29.472	-1.394920994	0.239146579
29.484	-1.413253288	0.22061087
29.496	-1.42937792	0.202705704
29.508	-1.443264729	0.185474816
29.52	-1.454890187	0.168957016
29.532	-1.46423746	0.153186098
29.544	-1.471296451	0.138190779
