   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	   RESP
          5.612	 -0.139	 -0.010	  2.354	 10.528	 88.000	 11.130
          5.613	 -0.120	 -0.015	  2.352	 10.525	 88.000	 11.134
          5.613	 -0.120	 -0.105	  2.352	 10.525	 88.000	 11.134
          5.614	 -0.120	 -0.105	  2.352	 10.525	 88.000	 11.134
          5.614	 -0.120	 -0.022	  2.352	 10.525	 88.000	 11.134
          5.615	 -0.105	 -0.027	  2.352	 10.525	 88.000	 11.134
          5.615	 -0.105	 -0.024	  2.352	 10.525	 88.000	 11.134
          5.616	 -0.105	 -0.017	  2.352	 10.525	 88.000	 11.134
          5.616	 -0.105	 -0.006	  2.352	 10.525	 88.000	 11.134
          5.617	 -0.101	  0.005	  2.352	 10.525	 88.000	 11.134
          5.617	 -0.101	  0.005	  2.352	 10.525	 88.000	 11.134
          5.618	 -0.101	 -0.002	  2.352	 10.525	 88.000	 11.134
          5.618	 -0.101	 -0.005	  2.352	 10.525	 88.000	 11.134
          5.619	 -0.106	  0.001	  2.352	 10.525	 88.000	 11.134
          5.619	 -0.106	  0.015	  2.352	 10.525	 88.000	 11.134
          5.620	 -0.106	  0.008	  2.352	 10.525	 88.000	 11.134
          5.620	 -0.106	 -0.010	  2.352	 10.525	 88.000	 11.134
          5.621	 -0.122	 -0.021	  2.352	 10.525	 88.000	 11.134
          5.621	 -0.122	 -0.017	  2.352	 10.525	 88.000	 11.134
          5.622	 -0.122	  0.001	  2.352	 10.525	 88.000	 11.134
          5.622	 -0.122	  0.009	  2.352	 10.525	 88.000	 11.134
          5.623	 -0.120	 -0.009	  2.352	 10.525	 88.000	 11.134
          5.623	 -0.120	 -0.031	  2.352	 10.525	 88.000	 11.134
          5.624	 -0.120	 -0.043	  2.352	 10.525	 88.000	 11.134
          5.624	 -0.120	 -0.105	  2.352	 10.525	 88.000	 11.134
          5.625	 -0.117	 -0.049	  2.352	 10.525	 88.000	 11.134
          5.626	 -0.117	 -0.048	  2.352	 10.525	 88.000	 11.134
          5.626	 -0.117	 -0.046	  2.352	 10.525	 88.000	 11.134
          5.627	 -0.117	 -0.036	  2.352	 10.525	 88.000	 11.134
          5.627	 -0.114	 -0.023	  2.352	 10.525	 88.000	 11.134
          5.628	 -0.114	 -0.011	  2.352	 10.525	 88.000	 11.134
          5.628	 -0.114	  0.011	  2.352	 10.525	 88.000	 11.134
          5.629	 -0.114	  0.040	  2.352	 10.525	 88.000	 11.134
          5.629	 -0.107	  0.062	  2.352	 10.525	 88.000	 11.134
          5.630	 -0.107	  0.075	  2.352	 10.525	 88.000	 11.134
          5.630	 -0.107	  0.002	  2.352	 10.525	 88.000	 11.134
          5.631	 -0.107	  0.001	  2.352	 10.525	 88.000	 11.134
          5.631	 -0.110	  0.088	  2.352	 10.525	 88.000	 11.134
          5.632	 -0.110	  0.078	  2.352	 10.525	 88.000	 11.134
          5.632	 -0.110	  0.054	  2.352	 10.525	 88.000	 11.134
          5.633	 -0.110	  0.024	  2.352	 10.525	 88.000	 11.134
          5.633	 -0.109	 -0.003	  2.352	 10.525	 88.000	 11.134
          5.634	 -0.109	 -0.026	  2.352	 10.525	 88.000	 11.134
          5.634	 -0.109	 -0.050	  2.352	 10.525	 88.000	 11.134
          5.635	 -0.109	 -0.072	  2.352	 10.525	 88.000	 11.134
          5.635	 -0.112	 -0.079	  2.352	 10.525	 88.000	 11.134
          5.636	 -0.112	 -0.105	  2.352	 10.525	 88.000	 11.134
          5.636	 -0.112	 -0.048	  2.352	 10.525	 88.000	 11.134
          5.637	 -0.112	 -0.031	  2.352	 10.525	 88.000	 11.134
          5.637	 -0.109	 -0.022	  2.352	 10.525	 88.000	 11.134
          5.638	 -0.109	 -0.012	  2.352	 10.525	 88.000	 11.134
          5.638	 -0.109	 -0.002	  2.352	 10.525	 88.000	 11.134
          5.639	 -0.109	  0.004	  2.352	 10.525	 88.000	 11.134
          5.639	 -0.103	  0.013	  2.352	 10.525	 88.000	 11.134
          5.640	 -0.103	  0.029	  2.352	 10.525	 88.000	 11.134
          5.640	 -0.103	  0.042	  2.352	 10.525	 88.000	 11.134
          5.641	 -0.103	  0.047	  2.352	 10.525	 88.000	 11.134
          5.641	 -0.106	  0.002	  2.352	 10.525	 88.000	 11.134
          5.642	 -0.106	  0.043	  2.352	 10.525	 88.000	 11.134
          5.642	 -0.106	  0.035	  2.352	 10.525	 88.000	 11.134
          5.643	 -0.106	  0.026	  2.352	 10.525	 88.000	 11.134
          5.643	 -0.105	  0.021	  2.352	 10.525	 88.000	 11.134
          5.644	 -0.105	  0.021	  2.352	 10.525	 88.000	 11.134
          5.644	 -0.105	  0.024	  2.352	 10.525	 88.000	 11.134
          5.645	 -0.105	  0.031	  2.352	 10.525	 88.000	 11.134
          5.645	 -0.110	  0.038	  2.352	 10.525	 88.000	 11.134
          5.646	 -0.110	  0.034	  2.352	 10.525	 88.000	 11.134
          5.646	 -0.110	  0.018	  2.352	 10.525	 88.000	 11.134
          5.647	 -0.110	 -0.105	  2.352	 10.525	 88.000	 11.134
          5.647	 -0.111	 -0.019	  2.352	 10.525	 88.000	 11.134
          5.648	 -0.111	 -0.026	  2.352	 10.525	 88.000	 11.134
          5.648	 -0.111	 -0.034	  2.352	 10.525	 88.000	 11.134
          5.649	 -0.111	 -0.039	  2.352	 10.525	 88.000	 11.134
          5.649	 -0.112	 -0.039	  2.352	 10.525	 88.000	 11.134
          5.650	 -0.112	 -0.037	  2.352	 10.525	 88.000	 11.134
          5.650	 -0.112	 -0.031	  2.352	 10.525	 88.000	 11.134
          5.651	 -0.112	 -0.014	  2.352	 10.525	 88.000	 11.134
          5.651	 -0.115	 -0.004	  2.352	 10.525	 88.000	 11.134
          5.652	 -0.115	 -0.004	  2.352	 10.525	 88.000	 11.134
          5.652	 -0.115	 -0.105	  2.352	 10.525	 88.000	 11.134
          5.653	 -0.115	 -0.105	  2.352	 10.525	 88.000	 11.134
          5.653	 -0.114	 -0.028	  2.352	 10.525	 88.000	 11.134
          5.654	 -0.114	 -0.043	  2.352	 10.525	 88.000	 11.134
          5.654	 -0.114	 -0.059	  2.352	 10.525	 88.000	 11.134
          5.655	 -0.114	 -0.067	  2.352	 10.525	 88.000	 11.134
          5.655	 -0.121	 -0.067	  2.352	 10.525	 88.000	 11.134
          5.656	 -0.121	 -0.072	  2.352	 10.525	 88.000	 11.134
          5.656	 -0.121	 -0.078	  2.352	 10.525	 88.000	 11.134
          5.657	 -0.121	 -0.067	  2.352	 10.525	 88.000	 11.134
          5.657	 -0.120	 -0.037	  2.352	 10.525	 88.000	 11.134
          5.658	 -0.120	 -0.105	  2.352	 10.525	 88.000	 11.134
          5.658	 -0.120	  0.033	  2.352	 10.525	 88.000	 11.134
          5.659	 -0.120	  0.052	  2.352	 10.525	 88.000	 11.134
          5.659	 -0.125	  0.059	  2.352	 10.525	 88.000	 11.134
          5.660	 -0.125	  0.062	  2.352	 10.525	 88.000	 11.134
          5.660	 -0.125	  0.064	  2.352	 10.525	 88.000	 11.134
          5.661	 -0.125	  0.069	  2.352	 10.525	 88.000	 11.134
          5.661	 -0.112	  0.073	  2.352	 10.525	 88.000	 11.134
          5.662	 -0.112	  0.078	  2.352	 10.525	 88.000	 11.134
          5.662	 -0.112	  0.088	  2.352	 10.525	 88.000	 11.134
          5.663	 -0.112	  0.094	  2.352	 10.525	 88.000	 11.134
          5.663	 -0.111	  0.002	  2.352	 10.525	 88.000	 11.134
          5.664	 -0.111	  0.060	  2.352	 10.525	 88.000	 11.134
          5.664	 -0.111	  0.031	  2.352	 10.525	 88.000	 11.134
          5.665	 -0.111	  0.012	  2.352	 10.525	 88.000	 11.134
          5.665	 -0.122	  0.002	  2.352	 10.525	 88.000	 11.134
          5.666	 -0.122	  0.001	  2.352	 10.525	 88.000	 11.134
          5.666	 -0.122	  0.003	  2.352	 10.525	 88.000	 11.134
          5.667	 -0.122	  0.002	  2.352	 10.525	 88.000	 11.134
          5.667	 -0.111	 -0.002	  2.352	 10.525	 88.000	 11.134
          5.668	 -0.111	 -0.004	  2.352	 10.525	 88.000	 11.134
          5.668	 -0.111	 -0.004	  2.352	 10.525	 88.000	 11.134
          5.669	 -0.111	 -0.105	  2.352	 10.525	 88.000	 11.134
          5.669	 -0.109	 -0.001	  2.352	 10.525	 88.000	 11.134
          5.670	 -0.109	 -0.002	  2.352	 10.525	 88.000	 11.134
          5.670	 -0.109	 -0.006	  2.352	 10.525	 88.000	 11.134
          5.671	 -0.109	 -0.004	  2.352	 10.525	 88.000	 11.134
          5.671	 -0.117	  0.006	  2.352	 10.525	 88.000	 11.134
          5.672	 -0.117	  0.017	  2.352	 10.525	 88.000	 11.134
          5.672	 -0.117	  0.024	  2.352	 10.525	 88.000	 11.134
          5.673	 -0.117	  0.028	  2.352	 10.525	 88.000	 11.134
          5.673	 -0.114	  0.030	  2.352	 10.525	 88.000	 11.134
          5.674	 -0.114	  0.037	  2.352	 10.525	 88.000	 11.134
          5.674	 -0.114	  0.002	  2.352	 10.525	 88.000	 11.134
          5.675	 -0.114	  0.042	  2.352	 10.525	 88.000	 11.134
          5.675	 -0.110	  0.035	  2.352	 10.525	 88.000	 11.134
          5.676	 -0.110	  0.018	  2.352	 10.525	 88.000	 11.134
          5.676	 -0.110	 -0.009	  2.352	 10.525	 88.000	 11.134
          5.677	 -0.110	 -0.037	  2.352	 10.525	 88.000	 11.134
          5.677	 -0.121	  0.043	  2.349	 10.525	 88.000	 11.134
          5.678	 -0.121	  0.024	  2.349	 10.525	 88.000	 11.134
          5.678	 -0.121	  0.004	  2.349	 10.525	 88.000	 11.134
          5.679	 -0.121	 -0.016	  2.349	 10.525	 88.000	 11.134
          5.679	 -0.122	 -0.034	  2.349	 10.525	 88.000	 11.134
          5.680	 -0.122	 -0.048	  2.349	 10.525	 88.000	 11.134
          5.680	 -0.122	 -0.056	  2.349	 10.525	 88.000	 11.134
          5.681	 -0.122	 -0.056	  2.349	 10.525	 88.000	 11.134
          5.681	 -0.115	 -0.050	  2.349	 10.525	 88.000	 11.134
          5.682	 -0.115	 -0.105	  2.349	 10.525	 88.000	 11.134
          5.682	 -0.115	 -0.033	  2.349	 10.525	 88.000	 11.134
          5.683	 -0.115	 -0.021	  2.349	 10.525	 88.000	 11.134
          5.683	 -0.116	 -0.004	  2.349	 10.525	 88.000	 11.134
          5.684	 -0.116	  0.012	  2.349	 10.525	 88.000	 11.134
          5.684	 -0.116	  0.021	  2.349	 10.525	 88.000	 11.134
          5.685	 -0.116	  0.025	  2.349	 10.525	 88.000	 11.134
          5.685	 -0.109	  0.023	  2.349	 10.525	 88.000	 11.134
          5.686	 -0.109	  0.021	  2.349	 10.525	 88.000	 11.134
          5.686	 -0.109	  0.025	  2.349	 10.525	 88.000	 11.134
          5.687	 -0.109	  0.033	  2.349	 10.525	 88.000	 11.134
          5.688	 -0.112	  0.001	  2.349	 10.525	 88.000	 11.134
          5.688	 -0.112	  0.033	  2.349	 10.525	 88.000	 11.134
          5.689	 -0.112	  0.038	  2.349	 10.525	 88.000	 11.134
          5.689	 -0.112	  0.036	  2.349	 10.525	 88.000	 11.134
          5.690	 -0.120	  0.019	  2.349	 10.525	 88.000	 11.134
          5.690	 -0.120	 -0.004	  2.349	 10.525	 88.000	 11.134
          5.691	 -0.120	 -0.021	  2.349	 10.525	 88.000	 11.134
          5.691	 -0.120	 -0.032	  2.349	 10.525	 88.000	 11.134
          5.692	 -0.120	 -0.029	  2.349	 10.525	 88.000	 11.134
          5.692	 -0.120	 -0.004	  2.349	 10.525	 88.000	 11.134
          5.693	 -0.120	  0.029	  2.349	 10.525	 88.000	 11.134
          5.693	 -0.120	  0.002	  2.349	 10.525	 88.000	 11.134
          5.694	 -0.131	  0.026	  2.349	 10.525	 88.000	 11.134
          5.694	 -0.131	  0.007	  2.349	 10.525	 88.000	 11.134
          5.695	 -0.131	 -0.002	  2.349	 10.525	 88.000	 11.134
          5.695	 -0.131	 -0.001	  2.349	 10.525	 88.000	 11.134
          5.696	 -0.126	  0.003	  2.349	 10.525	 88.000	 11.134
          5.696	 -0.126	  0.008	  2.349	 10.525	 88.000	 11.134
          5.697	 -0.126	  0.015	  2.349	 10.525	 88.000	 11.134
          5.697	 -0.126	  0.021	  2.349	 10.525	 88.000	 11.134
          5.698	 -0.134	  0.022	  2.349	 10.525	 88.000	 11.134
          5.698	 -0.134	  0.017	  2.349	 10.525	 88.000	 11.134
          5.699	 -0.134	  0.002	  2.349	 10.525	 88.000	 11.134
          5.699	 -0.134	  0.009	  2.349	 10.525	 88.000	 11.134
          5.700	 -0.134	  0.006	  2.349	 10.525	 88.000	 11.134
          5.700	 -0.134	  0.004	  2.349	 10.525	 88.000	 11.134
          5.701	 -0.134	  0.006	  2.349	 10.525	 88.000	 11.134
          5.701	 -0.134	  0.009	  2.349	 10.525	 88.000	 11.134
          5.702	 -0.132	  0.011	  2.349	 10.525	 88.000	 11.134
          5.702	 -0.132	  0.015	  2.349	 10.525	 88.000	 11.134
          5.703	 -0.132	  0.028	  2.349	 10.525	 88.000	 11.134
          5.703	 -0.132	  0.049	  2.349	 10.525	 88.000	 11.134
          5.704	 -0.116	  0.061	  2.349	 10.525	 88.000	 11.134
          5.704	 -0.116	  0.002	  2.349	 10.525	 88.000	 11.134
          5.705	 -0.116	  0.002	  2.349	 10.525	 88.000	 11.134
          5.705	 -0.116	  0.048	  2.349	 10.525	 88.000	 11.134
          5.706	 -0.111	  0.024	  2.349	 10.525	 88.000	 11.134
          5.706	 -0.111	 -0.007	  2.349	 10.525	 88.000	 11.134
          5.707	 -0.111	 -0.042	  2.349	 10.525	 88.000	 11.134
          5.707	 -0.111	 -0.078	  2.349	 10.525	 88.000	 11.134
          5.708	 -0.117	 -0.100	  2.349	 10.525	 88.000	 11.134
          5.708	 -0.117	 -0.111	  2.349	 10.525	 88.000	 11.134
          5.709	 -0.117	 -0.116	  2.349	 10.525	 88.000	 11.134
          5.709	 -0.117	 -0.114	  2.349	 10.525	 88.000	 11.134
          5.710	 -0.129	 -0.211	  2.349	 10.528	 88.000	 11.134
          5.710	 -0.129	 -0.111	  2.349	 10.528	 88.000	 11.134
          5.711	 -0.129	 -0.100	  2.349	 10.528	 88.000	 11.134
          5.711	 -0.129	 -0.078	  2.349	 10.528	 88.000	 11.134
          5.712	 -0.128	 -0.061	  2.349	 10.528	 88.000	 11.134
          5.712	 -0.128	 -0.055	  2.349	 10.528	 88.000	 11.134
          5.713	 -0.128	 -0.042	  2.349	 10.528	 88.000	 11.134
          5.713	 -0.128	 -0.017	  2.349	 10.528	 88.000	 11.134
          5.714	 -0.122	 -0.004	  2.349	 10.528	 88.000	 11.134
          5.714	 -0.122	 -0.010	  2.349	 10.528	 88.000	 11.134
          5.715	 -0.122	 -0.008	  2.349	 10.528	 88.000	 11.134
          5.715	 -0.122	  0.002	  2.349	 10.528	 88.000	 11.134
          5.716	 -0.122	  0.009	  2.349	 10.528	 88.000	 11.134
          5.716	 -0.122	  0.013	  2.349	 10.528	 88.000	 11.134
          5.717	 -0.122	  0.022	  2.349	 10.528	 88.000	 11.134
          5.717	 -0.122	  0.028	  2.349	 10.528	 88.000	 11.134
          5.718	 -0.120	  0.028	  2.349	 10.528	 88.000	 11.134
          5.718	 -0.120	  0.032	  2.349	 10.528	 88.000	 11.134
          5.719	 -0.120	  0.044	  2.349	 10.528	 88.000	 11.134
          5.719	 -0.120	  0.051	  2.349	 10.528	 88.000	 11.134
          5.720	 -0.120	  0.052	  2.349	 10.528	 88.000	 11.134
          5.720	 -0.120	  0.048	  2.349	 10.528	 88.000	 11.134
          5.721	 -0.120	  0.002	  2.349	 10.528	 88.000	 11.134
          5.721	 -0.120	  0.011	  2.349	 10.528	 88.000	 11.134
          5.722	 -0.112	  0.013	  2.349	 10.528	 88.000	 11.134
          5.722	 -0.112	  0.037	  2.349	 10.528	 88.000	 11.134
          5.723	 -0.112	  0.053	  2.349	 10.528	 88.000	 11.134
          5.723	 -0.112	  0.048	  2.349	 10.528	 88.000	 11.134
          5.724	 -0.093	  0.026	  2.349	 10.528	 88.000	 11.134
          5.724	 -0.093	 -0.001	  2.349	 10.528	 88.000	 11.134
          5.725	 -0.093	 -0.027	  2.349	 10.528	 88.000	 11.134
          5.725	 -0.093	 -0.050	  2.349	 10.528	 88.000	 11.134
          5.726	 -0.096	 -0.062	  2.349	 10.528	 88.000	 11.134
          5.726	 -0.096	 -0.105	  2.349	 10.528	 88.000	 11.134
          5.727	 -0.096	 -0.105	  2.349	 10.528	 88.000	 11.134
          5.727	 -0.096	 -0.072	  2.349	 10.528	 88.000	 11.134
          5.728	 -0.095	 -0.065	  2.349	 10.528	 88.000	 11.134
          5.728	 -0.095	 -0.058	  2.349	 10.528	 88.000	 11.134
          5.729	 -0.095	 -0.054	  2.349	 10.528	 88.000	 11.134
          5.729	 -0.095	 -0.041	  2.349	 10.528	 88.000	 11.134
          5.730	 -0.100	 -0.013	  2.349	 10.528	 88.000	 11.134
          5.730	 -0.100	  0.020	  2.349	 10.528	 88.000	 11.134
          5.731	 -0.100	  0.050	  2.349	 10.528	 88.000	 11.134
          5.731	 -0.100	  0.061	  2.349	 10.528	 88.000	 11.134
          5.732	 -0.098	  0.002	  2.349	 10.528	 88.000	 11.134
          5.732	 -0.098	  0.002	  2.349	 10.528	 88.000	 11.134
          5.733	 -0.098	  0.009	  2.349	 10.528	 88.000	 11.134
          5.733	 -0.098	  0.013	  2.349	 10.528	 88.000	 11.134
          5.734	 -0.096	  0.018	  2.349	 10.528	 88.000	 11.134
          5.734	 -0.096	  0.035	  2.349	 10.528	 88.000	 11.134
          5.735	 -0.096	  0.046	  2.349	 10.528	 88.000	 11.134
          5.735	 -0.096	  0.044	  2.349	 10.528	 88.000	 11.134
          5.736	 -0.106	  0.052	  2.349	 10.528	 88.000	 11.134
          5.736	 -0.106	  0.065	  2.349	 10.528	 88.000	 11.134
          5.737	 -0.106	  0.065	  2.349	 10.528	 88.000	 11.134
          5.737	 -0.106	  0.002	  2.349	 10.528	 88.000	 11.134
          5.738	 -0.109	  0.014	  2.349	 10.528	 88.000	 11.134
          5.738	 -0.109	 -0.033	  2.349	 10.528	 88.000	 11.134
          5.739	 -0.109	 -0.068	  2.349	 10.528	 88.000	 11.134
          5.739	 -0.109	 -0.085	  2.349	 10.528	 88.000	 11.134
          5.740	 -0.111	 -0.094	  2.349	 10.528	 88.000	 11.134
          5.740	 -0.111	 -0.099	  2.349	 10.528	 88.000	 11.134
          5.741	 -0.111	 -0.102	  2.349	 10.528	 88.000	 11.134
          5.741	 -0.111	 -0.091	  2.349	 10.528	 88.000	 11.134
          5.742	 -0.120	 -0.055	  2.349	 10.528	 88.000	 11.156
          5.742	 -0.120	 -0.008	  2.349	 10.528	 88.000	 11.156
          5.743	 -0.120	  0.002	  2.349	 10.528	 88.000	 11.156
          5.743	 -0.120	  0.002	  2.349	 10.528	 88.000	 11.156
          5.744	 -0.125	  0.064	  2.349	 10.528	 88.000	 11.156
          5.744	 -0.125	  0.080	  2.349	 10.528	 88.000	 11.156
          5.745	 -0.125	  0.081	  2.349	 10.528	 88.000	 11.156
          5.745	 -0.125	  0.084	  2.349	 10.528	 88.000	 11.156
          5.746	 -0.122	  0.088	  2.349	 10.528	 88.000	 11.156
          5.746	 -0.122	  0.080	  2.349	 10.528	 88.000	 11.156
          5.747	 -0.122	  0.062	  2.349	 10.528	 88.000	 11.156
          5.747	 -0.122	  0.056	  2.349	 10.528	 88.000	 11.156
          5.748	 -0.125	  0.059	  2.349	 10.528	 88.000	 11.156
          5.748	 -0.125	  0.002	  2.349	 10.528	 88.000	 11.156
          5.749	 -0.125	  0.062	  2.349	 10.528	 88.000	 11.156
          5.749	 -0.125	  0.058	  2.349	 10.528	 88.000	 11.156
          5.750	 -0.112	  0.048	  2.349	 10.528	 88.000	 11.156
          5.751	 -0.112	  0.039	  2.349	 10.528	 88.000	 11.156
          5.751	 -0.112	  0.036	  2.349	 10.528	 88.000	 11.156
          5.752	 -0.112	  0.038	  2.349	 10.528	 88.000	 11.156
          5.752	 -0.114	  0.030	  2.349	 10.528	 88.000	 11.156
          5.753	 -0.114	  0.008	  2.349	 10.528	 88.000	 11.156
          5.753	 -0.114	 -0.009	  2.349	 10.528	 88.000	 11.156
          5.754	 -0.114	 -0.001	  2.349	 10.528	 88.000	 11.156
          5.754	 -0.100	  0.002	  2.349	 10.528	 88.000	 11.156
          5.755	 -0.100	  0.020	  2.349	 10.528	 88.000	 11.156
          5.755	 -0.100	  0.023	  2.349	 10.528	 88.000	 11.156
          5.756	 -0.100	  0.035	  2.349	 10.528	 88.000	 11.156
          5.756	 -0.109	  0.043	  2.349	 10.528	 88.000	 11.156
          5.757	 -0.109	  0.043	  2.349	 10.528	 88.000	 11.156
          5.757	 -0.109	  0.041	  2.349	 10.528	 88.000	 11.156
          5.758	 -0.109	  0.029	  2.349	 10.528	 88.000	 11.156
          5.758	 -0.109	  0.005	  2.349	 10.528	 88.000	 11.156
          5.759	 -0.109	 -0.026	  2.349	 10.528	 88.000	 11.156
          5.759	 -0.109	 -0.054	  2.349	 10.528	 88.000	 11.156
          5.760	 -0.109	 -0.105	  2.349	 10.528	 88.000	 11.156
          5.760	 -0.115	 -0.071	  2.349	 10.528	 88.000	 11.156
          5.761	 -0.115	 -0.073	  2.349	 10.528	 88.000	 11.156
          5.761	 -0.115	 -0.074	  2.349	 10.528	 88.000	 11.156
          5.762	 -0.115	 -0.059	  2.349	 10.528	 88.000	 11.156
          5.762	 -0.117	 -0.042	  2.349	 10.528	 88.000	 11.156
          5.763	 -0.117	 -0.030	  2.349	 10.528	 88.000	 11.156
          5.763	 -0.117	 -0.018	  2.349	 10.528	 88.000	 11.156
          5.764	 -0.117	 -0.011	  2.349	 10.528	 88.000	 11.156
          5.764	 -0.125	 -0.010	  2.349	 10.528	 88.000	 11.156
          5.765	 -0.125	 -0.017	  2.349	 10.528	 88.000	 11.156
          5.765	 -0.125	 -0.105	  2.349	 10.528	 88.000	 11.156
          5.766	 -0.125	 -0.035	  2.349	 10.528	 88.000	 11.156
          5.766	 -0.128	 -0.034	  2.349	 10.528	 88.000	 11.156
          5.767	 -0.128	 -0.026	  2.349	 10.528	 88.000	 11.156
          5.767	 -0.128	 -0.013	  2.349	 10.528	 88.000	 11.156
          5.768	 -0.128	  0.007	  2.349	 10.528	 88.000	 11.156
          5.768	 -0.133	  0.027	  2.349	 10.528	 88.000	 11.156
          5.769	 -0.133	  0.036	  2.349	 10.528	 88.000	 11.156
          5.769	 -0.133	  0.033	  2.349	 10.528	 88.000	 11.156
          5.770	 -0.133	  0.025	  2.349	 10.528	 88.000	 11.156
          5.770	 -0.136	  0.025	  2.349	 10.528	 88.000	 11.156
          5.771	 -0.136	  0.002	  2.349	 10.528	 88.000	 11.156
          5.771	 -0.136	  0.002	  2.349	 10.528	 88.000	 11.156
          5.772	 -0.136	  0.028	  2.349	 10.528	 88.000	 11.156
          5.772	 -0.129	  0.022	  2.349	 10.528	 88.000	 11.156
          5.773	 -0.129	  0.020	  2.349	 10.528	 88.000	 11.156
          5.773	 -0.129	  0.023	  2.349	 10.528	 88.000	 11.156
          5.774	 -0.129	  0.023	  2.349	 10.528	 88.000	 11.156
          5.774	 -0.120	  0.018	  2.349	 10.530	 88.000	 11.156
          5.775	 -0.120	  0.014	  2.349	 10.530	 88.000	 11.156
          5.775	 -0.120	  0.016	  2.349	 10.530	 88.000	 11.156
          5.776	 -0.120	  0.021	  2.349	 10.530	 88.000	 11.156
          5.776	 -0.104	  0.002	  2.349	 10.530	 88.000	 11.156
          5.777	 -0.104	  0.012	  2.349	 10.530	 88.000	 11.156
          5.777	 -0.104	  0.016	  2.349	 10.530	 88.000	 11.156
          5.778	 -0.104	  0.020	  2.349	 10.530	 88.000	 11.156
          5.778	 -0.096	  0.006	  2.349	 10.530	 88.000	 11.156
          5.779	 -0.096	 -0.016	  2.349	 10.530	 88.000	 11.156
          5.779	 -0.096	 -0.032	  2.349	 10.530	 88.000	 11.156
          5.780	 -0.096	 -0.053	  2.349	 10.530	 88.000	 11.156
          5.780	 -0.087	 -0.076	  2.349	 10.530	 88.000	 11.156
          5.781	 -0.087	 -0.081	  2.349	 10.530	 88.000	 11.156
          5.781	 -0.087	 -0.067	  2.349	 10.530	 88.000	 11.156
          5.782	 -0.087	 -0.105	  2.349	 10.530	 88.000	 11.156
          5.782	 -0.071	 -0.051	  2.349	 10.530	 88.000	 11.156
          5.783	 -0.071	 -0.062	  2.349	 10.530	 88.000	 11.156
          5.783	 -0.071	 -0.074	  2.349	 10.530	 88.000	 11.156
          5.784	 -0.071	 -0.064	  2.349	 10.530	 88.000	 11.156
          5.784	 -0.038	 -0.031	  2.349	 10.530	 88.000	 11.156
          5.785	 -0.038	 -0.004	  2.349	 10.530	 88.000	 11.156
          5.785	 -0.038	 -0.002	  2.349	 10.530	 88.000	 11.156
          5.786	 -0.038	 -0.004	  2.349	 10.530	 88.000	 11.156
          5.786	 -0.010	  0.010	  2.349	 10.530	 88.000	 11.156
          5.787	 -0.010	  0.025	  2.349	 10.530	 88.000	 11.156
          5.787	 -0.010	  0.001	  2.349	 10.530	 88.000	 11.156
          5.788	 -0.010	  0.023	  2.349	 10.530	 88.000	 11.156
          5.788	 -0.001	  0.016	  2.349	 10.530	 88.000	 11.156
          5.789	 -0.001	  0.006	  2.349	 10.530	 88.000	 11.156
          5.789	 -0.001	  0.005	  2.349	 10.530	 88.000	 11.156
          5.790	 -0.001	  0.017	  2.349	 10.530	 88.000	 11.156
          5.790	  0.012	  0.045	  2.349	 10.530	 88.000	 11.156
          5.791	  0.012	  0.072	  2.349	 10.530	 88.000	 11.156
          5.791	  0.012	  0.081	  2.349	 10.530	 88.000	 11.156
          5.792	  0.012	  0.079	  2.349	 10.530	 88.000	 11.156
          5.792	  0.017	  0.072	  2.349	 10.530	 88.000	 11.156
          5.793	  0.017	  0.001	  2.349	 10.530	 88.000	 11.156
          5.793	  0.017	  0.066	  2.349	 10.530	 88.000	 11.156
          5.794	  0.017	  0.070	  2.349	 10.530	 88.000	 11.156
          5.794	  0.017	  0.063	  2.349	 10.530	 88.000	 11.156
          5.795	  0.017	  0.043	  2.349	 10.530	 88.000	 11.156
          5.795	  0.017	  0.014	  2.349	 10.530	 88.000	 11.156
          5.796	  0.017	 -0.015	  2.349	 10.530	 88.000	 11.156
          5.796	 -0.004	 -0.035	  2.349	 10.530	 88.000	 11.156
          5.797	 -0.004	 -0.039	  2.349	 10.530	 88.000	 11.156
          5.797	 -0.004	 -0.030	  2.349	 10.530	 88.000	 11.156
          5.798	 -0.004	 -0.012	  2.349	 10.530	 88.000	 11.156
          5.798	 -0.095	  0.002	  2.349	 10.530	 88.000	 11.156
          5.799	 -0.095	  0.028	  2.349	 10.530	 88.000	 11.156
          5.799	 -0.095	  0.031	  2.349	 10.530	 88.000	 11.156
          5.800	 -0.095	  0.025	  2.349	 10.530	 88.000	 11.156
          5.800	 -0.269	  0.013	  2.349	 10.530	 88.000	 11.156
          5.801	 -0.269	 -0.004	  2.349	 10.530	 88.000	 11.156
          5.801	 -0.269	 -0.021	  2.349	 10.530	 88.000	 11.156
          5.802	 -0.269	 -0.033	  2.349	 10.530	 88.000	 11.156
          5.802	 -0.453	 -0.030	  2.349	 10.530	 88.000	 11.156
          5.803	 -0.453	 -0.013	  2.349	 10.530	 88.000	 11.156
          5.803	 -0.453	  0.003	  2.349	 10.530	 88.000	 11.156
          5.804	 -0.453	  0.002	  2.349	 10.530	 88.000	 11.156
          5.804	 -0.681	  0.015	  2.349	 10.530	 88.000	 11.156
          5.805	 -0.681	  0.029	  2.349	 10.530	 88.000	 11.156
